Date1,Price_USDJPY,Price_EURUSD,Price_GBPJPY,weekday,day,month,year,firstday,USDJPYreturn,EURUSDreturn,GBPJPYreturn
5/4/1972,304.23,,794.405,5,4,5,1972,0,-0.000295741,,-0.000410202
5/5/1972,304.32,,794.427,6,5,5,1972,0,0.000295829,,2.76937E-05
5/8/1972,305.06,,796.42,2,8,5,1972,0,0.002431651,,0.002508726
5/9/1972,304.97,,797.161,3,9,5,1972,0,-0.000295024,,0.000930414
5/10/1972,303.77,,794.419,4,10,5,1972,0,-0.003934813,,-0.003439707
5/11/1972,303.58,,793.193,5,11,5,1972,0,-0.000625473,,-0.001543266
5/12/1972,303.86,,793.986,6,12,5,1972,0,0.000922327,,0.000999757
5/15/1972,304.32,,794.944,2,15,5,1972,0,0.001513855,,0.00120657
5/16/1972,304.41,,794.905,3,16,5,1972,0,0.000295741,,-0.00004906
5/17/1972,304.51,,795.867,4,17,5,1972,0,0.000328504,,0.001210208
5/18/1972,304.6,,796.072,5,18,5,1972,0,0.000295557,,0.000257581
5/19/1972,304.04,,794.517,6,19,5,1972,0,-0.001838477,,-0.001953341
5/22/1972,304.41,,795.514,2,22,5,1972,0,0.001216945,,0.00125485
5/23/1972,304.23,,794.892,3,23,5,1972,0,-0.000591308,,-0.000781884
5/24/1972,304.32,,795.279,4,24,5,1972,0,0.000295829,,0.000486859
5/25/1972,304.32,,794.762,5,25,5,1972,0,0,,-0.000650086
5/26/1972,304.41,,795.301,6,26,5,1972,0,0.000295741,,0.000678191
5/29/1972,304.41,,795.301,2,29,5,1972,0,0,,0
5/30/1972,305.34,,797.7,3,30,5,1972,0,0.00305509,,0.003016468
5/31/1972,304.69,,796.154,4,31,5,1972,0,-0.002128774,,-0.001938072
6/1/1972,304.41,,795.271,5,1,6,1972,1,-0.000918967,,-0.001109082
6/2/1972,304.23,,794.557,6,2,6,1972,0,-0.000591308,,-0.000897807
6/5/1972,304.69,,795.667,2,5,6,1972,0,0.001512014,,0.001397005
6/6/1972,304.51,,795.045,3,6,6,1972,0,-0.000590764,,-0.000781734
6/7/1972,304.41,,794.966,4,7,6,1972,0,-0.000328396,,-0.000099365
6/8/1972,304.32,,794.64,5,8,6,1972,0,-0.000295654,,-0.00041008
6/9/1972,304.23,,794.405,6,9,6,1972,0,-0.000295741,,-0.000295731
6/12/1972,304.51,,793.857,2,12,6,1972,0,0.000920356,,-0.000689824
6/13/1972,304.04,,792.814,3,13,6,1972,0,-0.001543463,,-0.001313839
6/14/1972,303.95,,792.701,4,14,6,1972,0,-0.000296014,,-0.00014253
6/15/1972,304.04,,790.747,5,15,6,1972,0,0.000296101,,-0.00246499
6/16/1972,303.95,,787.625,6,16,6,1972,0,-0.000296014,,-0.003948165
6/19/1972,303.86,,787.301,2,19,6,1972,0,-0.000296101,,-0.000411363
6/20/1972,303.4,,784.289,3,20,6,1972,0,-0.001513855,,-0.003825729
6/21/1972,302.94,,780.373,4,21,6,1972,0,-0.00151615,,-0.004993057
6/22/1972,302.07,,776.924,5,22,6,1972,0,-0.002871856,,-0.004419681
6/23/1972,294.12,,735.3,6,23,6,1972,0,-0.026318403,,-0.053575382
6/26/1972,298.51,,752.095,2,26,6,1972,0,0.014925881,,0.022841017
6/27/1972,298.51,,744.036,3,27,6,1972,0,0,,-0.010715402
6/28/1972,296.74,,737.398,4,28,6,1972,0,-0.00592945,,-0.008921611
6/29/1972,300.75,,740.897,5,29,6,1972,0,0.013513514,,0.004745063
6/30/1972,300.93,,734.57,6,30,6,1972,0,0.000598504,,-0.008539649
7/3/1972,300.84,,728.333,2,3,7,1972,1,-0.000299073,,-0.008490682
7/4/1972,300.84,,728.333,3,4,7,1972,0,0,,0
7/5/1972,300.03,,733.873,4,5,7,1972,0,-0.002692461,,0.007606411
7/6/1972,300.57,,732.038,5,6,7,1972,0,0.00179982,,-0.002500433
7/7/1972,300.93,,733.817,6,7,7,1972,0,0.001197724,,0.002430202
7/10/1972,301.3,,735.774,2,10,7,1972,0,0.001229522,,0.002666877
7/11/1972,301.57,,736.132,3,11,7,1972,0,0.000896117,,0.000486562
7/12/1972,301.2,,736.584,4,12,7,1972,0,-0.001226912,,0.00061402
7/13/1972,301.02,,738.612,5,13,7,1972,0,-0.00059761,,0.00275325
7/14/1972,301.2,,736.885,6,14,7,1972,0,0.000597967,,-0.002338169
7/17/1972,301.02,,735.843,2,17,7,1972,0,-0.00059761,,-0.001414061
7/18/1972,300.75,,735.183,3,18,7,1972,0,-0.00089695,,-0.00089693
7/19/1972,301.2,,736.584,4,19,7,1972,0,0.001496259,,0.001905648
7/20/1972,300.93,,736.375,5,20,7,1972,0,-0.000896414,,-0.000283742
7/21/1972,301.11,,737.87,6,21,7,1972,0,0.000598146,,0.002030216
7/24/1972,301.2,,736.674,2,24,7,1972,0,0.000298894,,-0.001620882
7/25/1972,300.75,,736.296,3,25,7,1972,0,-0.001494024,,-0.000513117
7/26/1972,301.2,,737.427,4,26,7,1972,0,0.001496259,,0.001536067
7/27/1972,301.2,,738.09,5,27,7,1972,0,0,,0.000899072
7/28/1972,301.2,,737.638,6,28,7,1972,0,0,,-0.000612391
7/31/1972,301.39,,738.345,2,31,7,1972,0,0.00063081,,0.000958465
8/1/1972,301.2,,737.488,3,1,8,1972,1,-0.000630412,,-0.001160704
8/2/1972,301.2,,738.09,4,2,8,1972,0,0,,0.000816285
8/3/1972,301.2,,737.849,5,3,8,1972,0,0,,-0.000326518
8/4/1972,300.93,,737.428,6,4,8,1972,0,-0.000896414,,-0.000570577
8/7/1972,301.11,,737.87,2,7,8,1972,0,0.000598146,,0.000599381
8/8/1972,301.2,,738.753,3,8,8,1972,0,0.000298894,,0.001196688
8/9/1972,301.2,,739.144,4,9,8,1972,0,0,,0.00052927
8/10/1972,301.11,,738.472,5,10,8,1972,0,-0.000298805,,-0.00090916
8/11/1972,301.11,,738.381,6,11,8,1972,0,0,,-0.000123227
8/14/1972,301.11,,738.412,2,14,8,1972,0,0,,4.19837E-05
8/15/1972,301.2,,738.964,3,15,8,1972,0,0.000298894,,0.00074755
8/16/1972,301.2,,739.205,4,16,8,1972,0,0,,0.000326132
8/17/1972,301.2,,738.632,5,17,8,1972,0,0,,-0.000775157
8/18/1972,301.2,,738.211,6,18,8,1972,0,0,,-0.000569973
8/21/1972,301.11,,737.659,2,21,8,1972,0,-0.000298805,,-0.000747754
8/22/1972,301.2,,736.765,3,22,8,1972,0,0.000298894,,-0.001211942
8/23/1972,301.2,,737.217,4,23,8,1972,0,0,,0.000613493
8/24/1972,301.2,,736.735,5,24,8,1972,0,0,,-0.00065381
8/25/1972,301.2,,736.885,6,25,8,1972,0,0,,0.000203601
8/28/1972,301.2,,736.855,2,28,8,1972,0,0,,-0.000040712
8/29/1972,301.2,,737.849,3,29,8,1972,0,0,,0.001348976
8/30/1972,301.11,,737.99,4,30,8,1972,0,-0.000298805,,0.000191096
8/31/1972,301.11,,737.207,5,31,8,1972,0,0,,-0.00106099
9/1/1972,301.11,,737.388,6,1,9,1972,1,0,,0.000245521
9/4/1972,301.11,,737.388,2,4,9,1972,0,0,,0
9/5/1972,301.2,,737.488,3,5,9,1972,0,0.000298894,,0.000135614
9/6/1972,301.2,,737.819,4,6,9,1972,0,0,,0.000448821
9/7/1972,301.11,,737.267,5,7,9,1972,0,-0.000298805,,-0.000748151
9/8/1972,301.11,,736.725,6,8,9,1972,0,0,,-0.000735148
9/11/1972,301.2,,736.855,2,11,9,1972,0,0.000298894,,0.000176457
9/12/1972,301.11,,736.545,3,12,9,1972,0,-0.000298805,,-0.000420707
9/13/1972,301.11,,736.876,4,13,9,1972,0,0,,0.000449396
9/14/1972,301.11,,736.996,5,14,9,1972,0,0,,0.00016285
9/15/1972,301.11,,736.816,6,15,9,1972,0,0,,-0.000244235
9/18/1972,301.11,,736.665,2,18,9,1972,0,0,,-0.000204936
9/19/1972,301.11,,735.581,3,19,9,1972,0,0,,-0.001471497
9/20/1972,301.11,,735.912,4,20,9,1972,0,0,,0.000449984
9/21/1972,301.11,,735.671,5,21,9,1972,0,0,,-0.000327485
9/22/1972,301.11,,732.901,6,22,9,1972,0,0,,-0.00376527
9/25/1972,301.11,,732.57,2,25,9,1972,0,0,,-0.00045163
9/26/1972,301.11,,731.908,3,26,9,1972,0,0,,-0.000903668
9/27/1972,301.02,,730.996,4,27,9,1972,0,-0.000298894,,-0.001246058
9/28/1972,301.11,,729.378,5,28,9,1972,0,0.000298984,,-0.002213418
9/29/1972,301.11,,728.535,6,29,9,1972,0,0,,-0.001155779
10/2/1972,301.11,,729.95,2,2,10,1972,1,0,,0.001942254
10/3/1972,301.11,,729.619,3,3,10,1972,0,0,,-0.000453456
10/4/1972,301.11,,729.89,4,4,10,1972,0,0,,0.000371427
10/5/1972,301.11,,729.649,5,5,10,1972,0,0,,-0.000330187
10/6/1972,300.93,,728.762,6,6,10,1972,0,-0.000597788,,-0.001215653
10/9/1972,300.93,,728.762,2,9,10,1972,0,0,,0
10/10/1972,300.93,,727.979,3,10,10,1972,0,0,,-0.001074425
10/11/1972,301.02,,728.588,4,11,10,1972,0,0.000299073,,0.000836563
10/12/1972,301.02,,728.016,5,12,10,1972,0,0,,-0.00078508
10/13/1972,301.11,,728.053,6,13,10,1972,0,0.000298984,,5.08231E-05
10/16/1972,301.11,,724.32,2,16,10,1972,0,0,,-0.005127374
10/17/1972,301.11,,724.892,3,17,10,1972,0,0,,0.000789706
10/18/1972,301.11,,725.072,4,18,10,1972,0,0,,0.000248313
10/19/1972,301.02,,720.19,5,19,10,1972,0,-0.000298894,,-0.006733124
10/20/1972,300.75,,719.574,6,20,10,1972,0,-0.00089695,,-0.00085533
10/23/1972,300.75,,719.574,2,23,10,1972,0,0,,0
10/24/1972,301.02,,715.073,3,24,10,1972,0,0.000897756,,-0.00625509
10/25/1972,301.2,,711.133,4,25,10,1972,0,0.000597967,,-0.005509927
10/26/1972,300.84,,705.168,5,26,10,1972,0,-0.001195219,,-0.008388023
10/27/1972,300.48,,704.926,6,27,10,1972,0,-0.001196649,,-0.000343181
10/30/1972,301.02,,701.376,2,30,10,1972,0,0.001797125,,-0.00503599
10/31/1972,301.11,,704.747,3,31,10,1972,0,0.000298984,,0.004806267
11/1/1972,301.02,,709.353,4,1,11,1972,1,-0.000298894,,0.006535679
11/2/1972,300.66,,707.513,5,2,11,1972,0,-0.001195934,,-0.002593913
11/3/1972,299.94,,703.359,6,3,11,1972,0,-0.002394732,,-0.00587127
11/6/1972,301.02,,709.353,2,6,11,1972,0,0.00360072,,0.008521964
11/7/1972,301.02,,709.353,3,7,11,1972,0,0,,0
11/8/1972,301.02,,707.698,4,8,11,1972,0,0,,-0.002333112
11/9/1972,301.02,,705.801,5,9,11,1972,0,0,,-0.002680522
11/10/1972,300.93,,706.583,6,10,11,1972,0,-0.000298983,,0.001107961
11/13/1972,301.02,,707.095,2,13,11,1972,0,0.000299073,,0.000724614
11/14/1972,301.02,,707.517,3,14,11,1972,0,0,,0.000596808
11/15/1972,301.11,,709.234,4,15,11,1972,0,0.000298984,,0.002426797
11/16/1972,301.11,,710.469,5,16,11,1972,0,0,,0.001741315
11/17/1972,301.02,,707.517,6,17,11,1972,0,-0.000298894,,-0.004155002
11/20/1972,301.11,,707.909,2,20,11,1972,0,0.000298984,,0.00055405
11/21/1972,301.11,,708.15,3,21,11,1972,0,0,,0.000340439
11/22/1972,301.11,,707.879,4,22,11,1972,0,0,,-0.000382687
11/23/1972,301.11,,707.879,5,23,11,1972,0,0,,0
11/24/1972,301.02,,707.336,6,24,11,1972,0,-0.000298894,,-0.00076708
11/27/1972,301.11,,707.789,2,27,11,1972,0,0.000298984,,0.000640431
11/28/1972,301.2,,708.392,3,28,11,1972,0,0.000298894,,0.000851949
11/29/1972,301.11,,708.451,4,29,11,1972,0,-0.000298805,,8.32872E-05
11/30/1972,301.11,,708.27,5,30,11,1972,0,0,,-0.000255487
12/1/1972,301.11,,706.825,6,1,12,1972,1,0,,-0.002040182
12/4/1972,301.11,,706.946,2,4,12,1972,0,0,,0.000171188
12/5/1972,301.11,,705.982,3,5,12,1972,0,0,,-0.001363612
12/6/1972,301.11,,705.892,4,6,12,1972,0,0,,-0.000127482
12/7/1972,301.11,,704.747,5,7,12,1972,0,0,,-0.001622061
12/8/1972,301.11,,705.56,6,8,12,1972,0,0,,0.001153606
12/11/1972,301.07,,703.901,2,11,12,1972,0,-0.000132842,,-0.002351324
12/12/1972,301.11,,704.025,3,12,12,1972,0,0.00013286,,0.000176161
12/13/1972,301.11,,704.597,4,13,12,1972,0,0,,0.000812471
12/14/1972,301.11,,705.049,5,14,12,1972,0,0,,0.000641502
12/15/1972,301.11,,706.705,6,15,12,1972,0,0,,0.002348773
12/18/1972,301.11,,706.946,2,18,12,1972,0,0,,0.000341019
12/19/1972,301.11,,705.741,3,19,12,1972,0,0,,-0.001704515
12/20/1972,301.11,,706.464,4,20,12,1972,0,0,,0.001024455
12/21/1972,301.11,,706.012,5,21,12,1972,0,0,,-0.000639806
12/22/1972,301.11,,706.855,6,22,12,1972,0,0,,0.001194031
12/25/1972,301.11,,706.855,2,25,12,1972,0,0,,0
12/26/1972,301.39,,707.844,3,26,12,1972,0,0.000929893,,0.001399155
12/27/1972,302.02,,709.867,4,27,12,1972,0,0.002090315,,0.002857974
12/28/1972,302.02,,709.022,5,28,12,1972,0,0,,-0.001190364
12/29/1972,301.66,,708.297,6,29,12,1972,0,-0.001191974,,-0.001022535
1/1/1973,301.66,,708.297,2,1,1,1973,1,0,,0
1/2/1973,301.39,,707.422,3,2,1,1973,0,-0.000895047,,-0.001235357
1/3/1973,301.43,,707.968,4,3,1,1973,0,0.000132718,,0.000771817
1/4/1973,301.2,,707.91,5,4,1,1973,0,-0.00076303,,-0.000081925
1/5/1973,301.3,,708.567,6,5,1,1973,0,0.000332005,,0.000928084
1/8/1973,302.21,,710.495,2,8,1,1973,0,0.003020246,,0.002720985
1/9/1973,302.07,,710.287,3,9,1,1973,0,-0.000463254,,-0.000292754
1/10/1973,301.84,,710.078,4,10,1,1973,0,-0.000761413,,-0.000294247
1/11/1973,301.48,,708.869,5,11,1,1973,0,-0.001192685,,-0.00170263
1/12/1973,301.66,,709.443,6,12,1,1973,0,0.000597055,,0.000809741
1/15/1973,301.66,,709.172,2,15,1,1973,0,0,,-0.00038199
1/16/1973,301.93,,709.807,3,16,1,1973,0,0.000895047,,0.00089541
1/17/1973,302.11,,710.774,4,17,1,1973,0,0.000596165,,0.001362342
1/18/1973,302.21,,711.13,5,18,1,1973,0,0.000331005,,0.000500862
1/19/1973,302.57,,711.795,6,19,1,1973,0,0.001191225,,0.000935131
1/22/1973,302.48,,711.886,2,22,1,1973,0,-0.000297452,,0.000127846
1/23/1973,301.66,,710.499,3,23,1,1973,0,-0.002710923,,-0.001948346
1/24/1973,302.11,,712.828,4,24,1,1973,0,0.001491746,,0.003277978
1/25/1973,301.84,,712.493,5,25,1,1973,0,-0.000893714,,-0.000469959
1/26/1973,301.75,,712.431,6,26,1,1973,0,-0.000298171,,-0.000087018
1/29/1973,301.66,,715.235,2,29,1,1973,0,-0.00029826,,0.00393582
1/30/1973,301.39,,717.006,3,30,1,1973,0,-0.000895047,,0.002476109
1/31/1973,301.39,,717.82,4,31,1,1973,0,0,,0.001135276
2/1/1973,300.93,,718.35,5,1,2,1973,1,-0.001526262,,0.000738347
2/2/1973,299.58,,708.207,6,2,2,1973,0,-0.004486093,,-0.014119858
2/5/1973,300.75,,716.025,2,5,2,1973,0,0.003905468,,0.011039145
2/6/1973,299.85,,713.343,3,6,2,1973,0,-0.002992519,,-0.003745679
2/7/1973,299.85,,714.542,4,7,2,1973,0,0,,0.001680818
2/8/1973,299.4,,713.41,5,8,2,1973,0,-0.00150075,,-0.001584232
2/9/1973,293.26,,698.486,6,9,2,1973,0,-0.020507682,,-0.020919247
2/12/1973,293.26,,698.486,2,12,2,1973,0,0,,0
2/13/1973,266.67,,650.674,3,13,2,1973,0,-0.090670395,,-0.068450907
2/14/1973,265.96,,656.921,4,14,2,1973,0,-0.002662467,,0.009600814
2/15/1973,263.02,,644.399,5,15,2,1973,0,-0.011054294,,-0.019061653
2/16/1973,263.85,,641.973,6,16,2,1973,0,0.003155654,,-0.003764748
2/19/1973,263.85,,641.973,2,19,2,1973,0,0,,0
2/20/1973,265.96,,648.543,3,20,2,1973,0,0.007996968,,0.010234075
2/21/1973,264.9,,646.885,4,21,2,1973,0,-0.003985562,,-0.0025565
2/22/1973,265.46,,653.297,5,22,2,1973,0,0.002114005,,0.009912117
2/23/1973,264.9,,655.362,6,23,2,1973,0,-0.002109546,,0.00316089
2/26/1973,265.6,,654.704,2,26,2,1973,0,0.002642507,,-0.001004025
2/27/1973,265.96,,656.389,3,27,2,1973,0,0.001355422,,0.002573682
2/28/1973,265.67,,661.518,4,28,2,1973,0,-0.00109039,,0.007813964
3/1/1973,265.6,,664,5,1,3,1973,1,-0.000263485,,0.003751977
3/2/1973,262.12,,655.3,6,2,3,1973,0,-0.01310241,,-0.01310241
3/5/1973,259.07,,633.944,2,5,3,1973,0,-0.011635892,,-0.032589654
3/6/1973,261.78,,644.502,3,6,3,1973,0,0.010460493,,0.016654468
3/7/1973,261.92,,647.466,4,7,3,1973,0,0.0005348,,0.0045989
3/8/1973,261.44,,646.541,5,8,3,1973,0,-0.001832621,,-0.001428646
3/9/1973,260.42,,643.367,6,9,3,1973,0,-0.003901469,,-0.004909201
3/12/1973,257.07,,634.962,2,12,3,1973,0,-0.012863835,,-0.013064083
3/13/1973,254.97,,629.393,3,13,3,1973,0,-0.008168981,,-0.008770604
3/14/1973,254.45,,626.964,4,14,3,1973,0,-0.002039456,,-0.003859274
3/15/1973,255.75,,630.168,5,15,3,1973,0,0.005109059,,0.005110341
3/16/1973,260.08,,639.016,6,16,3,1973,0,0.016930596,,0.0140407
3/19/1973,263.16,,647.373,2,19,3,1973,0,0.01184251,,0.01307792
3/20/1973,263.16,,649.084,3,20,3,1973,0,0,,0.002642989
3/21/1973,263.16,,650.978,4,21,3,1973,0,0,,0.002917958
3/22/1973,263.5,,651.899,5,22,3,1973,0,0.00129199,,0.001414794
3/23/1973,266.03,,658.078,6,23,3,1973,0,0.009601518,,0.009478462
3/26/1973,265.53,,657.638,2,26,3,1973,0,-0.001879487,,-0.000668614
3/27/1973,265.39,,658.538,3,27,3,1973,0,-0.000527247,,0.001368534
3/28/1973,265.6,,659.059,4,28,3,1973,0,0.000791288,,0.000791146
3/29/1973,265.67,,659.392,5,29,3,1973,0,0.000263554,,0.000505266
3/30/1973,265.96,,658.383,6,30,3,1973,0,0.00109158,,-0.001530198
4/2/1973,266.03,,659.115,2,2,4,1973,1,0.000263198,,0.001111815
4/3/1973,265.46,,657.332,3,3,4,1973,0,-0.002142615,,-0.002705143
4/4/1973,264.97,,657.496,4,4,4,1973,0,-0.001845852,,0.000249493
4/5/1973,264.55,,656.745,5,5,4,1973,0,-0.001585085,,-0.001142212
4/6/1973,264.76,,657.399,6,6,4,1973,0,0.000793801,,0.00099582
4/9/1973,265.53,,659.496,2,9,4,1973,0,0.002908294,,0.003189844
4/10/1973,265.53,,660.293,3,10,4,1973,0,0,,0.001208499
4/11/1973,265.67,,660.933,4,11,4,1973,0,0.000527247,,0.000969267
4/12/1973,266.03,,660.658,5,12,4,1973,0,0.001355065,,-0.000416078
4/13/1973,265.89,,659.54,6,13,4,1973,0,-0.000526256,,-0.001692252
4/16/1973,265.6,,659.272,2,16,4,1973,0,-0.001090677,,-0.000406344
4/17/1973,265.46,,659.535,3,17,4,1973,0,-0.000527108,,0.000398925
4/18/1973,265.46,,658.951,4,18,4,1973,0,0,,-0.000885472
4/19/1973,265.53,,659.496,5,19,4,1973,0,0.000263693,,0.000827072
4/20/1973,265.6,,659.962,6,20,4,1973,0,0.000263624,,0.0007066
4/23/1973,265.6,,659.883,2,23,4,1973,0,0,,-0.000119704
4/24/1973,265.46,,659.296,3,24,4,1973,0,-0.000527108,,-0.000889552
4/25/1973,265.46,,660.464,4,25,4,1973,0,0,,0.001771587
4/26/1973,265.6,,660.361,5,26,4,1973,0,0.000527386,,-0.000155951
4/27/1973,265.6,,660.467,6,27,4,1973,0,0,,0.000160518
4/30/1973,265.53,,660.904,2,30,4,1973,0,-0.000263554,,0.000661653
5/1/1973,265.53,,660.718,3,1,5,1973,1,0,,-0.000281433
5/2/1973,265.53,,662.099,4,2,5,1973,0,0,,0.00209015
5/3/1973,265.53,,660.983,5,3,5,1973,0,0,,-0.001685549
5/4/1973,265.53,,661.063,6,4,5,1973,0,0,,0.000121032
5/7/1973,265.53,,661.514,2,7,5,1973,0,0,,0.000682235
5/8/1973,265.67,,663.749,3,8,5,1973,0,0.000527247,,0.003378613
5/9/1973,265.04,,663.766,4,9,5,1973,0,-0.002371363,,2.56121E-05
5/10/1973,265.04,,664.057,5,10,5,1973,0,0,,0.000438408
5/11/1973,265.46,,666.57,6,11,5,1973,0,0.001584667,,0.003784314
5/14/1973,264.76,,672.225,2,14,5,1973,0,-0.002636932,,0.00848373
5/15/1973,262.47,,672.973,3,15,5,1973,0,-0.008649343,,0.001112723
5/16/1973,262.95,,668.813,4,16,5,1973,0,0.00182878,,-0.006181526
5/17/1973,264.48,,673.63,5,17,5,1973,0,0.005818597,,0.007202312
5/18/1973,264.27,,674.02,6,18,5,1973,0,-0.000794011,,0.000578953
5/21/1973,262.95,,675.65,2,21,5,1973,0,-0.004994892,,0.002418326
5/22/1973,263.57,,674.87,3,22,5,1973,0,0.002357863,,-0.001154444
5/23/1973,264.2,,675.163,4,23,5,1973,0,0.002390257,,0.000434158
5/24/1973,264.55,,673.544,5,24,5,1973,0,0.001324754,,-0.002397939
5/25/1973,264.83,,672.535,6,25,5,1973,0,0.001058401,,-0.001498046
5/28/1973,264.83,,672.535,2,28,5,1973,0,0,,0
5/29/1973,264.9,,677.084,3,29,5,1973,0,0.000264321,,0.00676396
5/30/1973,264.83,,679.156,4,30,5,1973,0,-0.000264251,,0.003060182
5/31/1973,264.69,,679.221,5,31,5,1973,0,-0.000528641,,0.000095707
6/1/1973,264.06,,679.426,6,1,6,1973,1,-0.002380143,,0.000301816
6/4/1973,262.88,,679.019,2,4,6,1973,0,-0.004468681,,-0.000599035
6/5/1973,262.88,,678.23,3,5,6,1973,0,0,,-0.00116197
6/6/1973,264.13,,678.814,4,6,6,1973,0,0.004755021,,0.000861065
6/7/1973,264.27,,679.966,5,7,6,1973,0,0.000530042,,0.001697078
6/8/1973,264.41,,680.591,6,8,6,1973,0,0.000529761,,0.000919164
6/11/1973,264.69,,680.915,2,11,6,1973,0,0.001058962,,0.000476057
6/12/1973,264.69,,681.364,3,12,6,1973,0,0,,0.000659407
6/13/1973,264.62,,680.867,4,13,6,1973,0,-0.00026446,,-0.000729419
6/14/1973,264.69,,682.106,5,14,6,1973,0,0.00026453,,0.001819739
6/15/1973,264.69,,682.9,6,15,6,1973,0,0,,0.001164042
6/18/1973,264.69,,683.164,2,18,6,1973,0,0,,0.000386587
6/19/1973,264.83,,680.877,3,19,6,1973,0,0.000528921,,-0.003347659
6/20/1973,264.97,,682.032,4,20,6,1973,0,0.000528641,,0.001696342
6/21/1973,265.04,,681.947,5,21,6,1973,0,0.000264181,,-0.000124628
6/22/1973,265.04,,682.212,6,22,6,1973,0,0,,0.000388593
6/25/1973,265.18,,682.838,2,25,6,1973,0,0.000528222,,0.000917603
6/26/1973,265.18,,683.368,3,26,6,1973,0,0,,0.000776172
6/27/1973,265.18,,684.296,4,27,6,1973,0,0,,0.00135798
6/28/1973,265.18,,684.959,5,28,6,1973,0,0,,0.000968879
6/29/1973,263.16,,679.215,6,29,6,1973,0,-0.007617467,,-0.008385903
7/2/1973,265.25,,684.398,2,2,7,1973,1,0.007941937,,0.007630868
7/3/1973,265.04,,683.538,3,3,7,1973,0,-0.000791706,,-0.001256579
7/4/1973,265.04,,683.538,4,4,7,1973,0,0,,0
7/5/1973,265.11,,682.26,5,5,7,1973,0,0.000264111,,-0.001869684
7/6/1973,262.12,,670.371,6,6,7,1973,0,-0.011278337,,-0.017425908
7/9/1973,259.4,,663.545,2,9,7,1973,0,-0.010376927,,-0.010182421
7/10/1973,263.16,,670.268,3,10,7,1973,0,0.014494988,,0.010131943
7/11/1973,264.83,,674.522,4,11,7,1973,0,0.006345949,,0.006346715
7/12/1973,264.76,,673.628,5,12,7,1973,0,-0.000264321,,-0.001325383
7/13/1973,265.04,,673.731,6,13,7,1973,0,0.001057562,,0.000152903
7/16/1973,265.11,,675.102,2,16,7,1973,0,0.000264111,,0.002034937
7/17/1973,265.25,,674.796,3,17,7,1973,0,0.000528083,,-0.000453265
7/18/1973,265.11,,674.572,4,18,7,1973,0,-0.000527804,,-0.000331952
7/19/1973,265.18,,671.833,5,19,7,1973,0,0.000264041,,-0.004060352
7/20/1973,265.6,,674.491,6,20,7,1973,0,0.00158383,,0.00395634
7/23/1973,266.17,,674.74,2,23,7,1973,0,0.002146084,,0.000369167
7/24/1973,265.6,,669.444,3,24,7,1973,0,-0.002141489,,-0.007848949
7/25/1973,265.53,,664.754,4,25,7,1973,0,-0.000263554,,-0.007005814
7/26/1973,265.6,,660.016,5,26,7,1973,0,0.000263624,,-0.007127449
7/27/1973,264.76,,662.959,6,27,7,1973,0,-0.003162651,,0.004458983
7/30/1973,263.57,,659.847,2,30,7,1973,0,-0.004494637,,-0.004694106
7/31/1973,263.44,,658.336,3,31,7,1973,0,-0.000493228,,-0.002289925
8/1/1973,263.44,,663.078,4,1,8,1973,1,0,,0.007203009
8/2/1973,264.76,,665.871,5,2,8,1973,0,0.005010629,,0.004212174
8/3/1973,265.39,,665.73,6,3,8,1973,0,0.002379514,,-0.000211753
8/6/1973,265.11,,660.786,2,6,8,1973,0,-0.001055051,,-0.007426434
8/7/1973,265.25,,662.329,3,7,8,1973,0,0.000528083,,0.002335098
8/8/1973,265.18,,662.95,4,8,8,1973,0,-0.000263902,,0.000937601
8/9/1973,265.11,,657.737,5,9,8,1973,0,-0.000263972,,-0.007863338
8/10/1973,265.25,,656.493,6,10,8,1973,0,0.000528083,,-0.001891333
8/13/1973,265.46,,657.013,2,13,8,1973,0,0.000791706,,0.000792088
8/14/1973,265.46,,655.553,3,14,8,1973,0,0,,-0.002222178
8/15/1973,265.46,,653.562,4,15,8,1973,0,0,,-0.00303713
8/16/1973,265.39,,652.594,5,16,8,1973,0,-0.000263693,,-0.001481114
8/17/1973,265.53,,654.133,6,17,8,1973,0,0.000527526,,0.002358281
8/20/1973,265.6,,657.891,2,20,8,1973,0,0.000263624,,0.005745009
8/21/1973,265.18,,654.729,3,21,8,1973,0,-0.001581325,,-0.004806267
8/22/1973,265.25,,653.973,4,22,8,1973,0,0.000263972,,-0.001154676
8/23/1973,265.25,,651.719,5,23,8,1973,0,0,,-0.003446625
8/24/1973,265.25,,652.117,6,24,8,1973,0,0,,0.000610693
8/27/1973,265.32,,652.952,2,27,8,1973,0,0.000263902,,0.001280445
8/28/1973,265.32,,652.023,3,28,8,1973,0,0,,-0.001422769
8/29/1973,265.32,,654.013,4,29,8,1973,0,0,,0.00305204
8/30/1973,265.39,,652.063,5,30,8,1973,0,0.000263832,,-0.002981592
8/31/1973,265.39,,652.328,6,31,8,1973,0,0,,0.000406402
9/3/1973,265.39,,652.328,2,3,9,1973,1,0,,0
9/4/1973,265.46,,647.987,3,4,9,1973,0,0.000263763,,-0.006654628
9/5/1973,265.39,,642.774,4,5,9,1973,0,-0.000263693,,-0.008044914
9/6/1973,265.39,,642.774,5,6,9,1973,0,0,,0
9/7/1973,265.39,,641.845,6,7,9,1973,0,0,,-0.001445298
9/10/1973,265.39,,640.253,2,10,9,1973,0,0,,-0.00248035
